,id,seq,time,score_omiss,score_commiss,label
21,6,68,61.231247,0.038398582,-0.038398582,0.0
22,6,68,63.647957,0.87924504,-0.87924504,0.0
23,6,68,64.605095,0.35466537,-0.35466537,0.0
24,6,68,66.74346,0.8149644,-0.8149644,0.0
25,6,68,68.16203,0.5261643,-0.5261643,0.0
26,6,68,72.838554,1.6215588,-1.6215588,1.0
27,6,68,76.42193,1.420372,-1.420372,0.0
28,6,68,80.41917,1.2695606,-1.2695606,0.0
29,6,68,82.54527,0.6471638,-0.6471638,0.0
30,6,68,87.600746,1.511805,-1.511805,1.0
31,6,68,87.86485,0.08438468,-0.08438468,0.0
32,6,68,90.89779,0.9586323,-0.9586323,0.0
33,6,68,94.665695,1.4360672,-1.4360672,0.0
34,6,68,97.5165,1.0258791,-1.0258791,0.0
35,6,68,98.01776,0.17266516,-0.17266516,0.0
36,6,68,98.98938,0.33401632,-0.33401632,0.0
37,6,68,99.5541,0.19800214,-0.19800214,0.0
38,6,68,99.66386,0.040056907,-0.040056907,0.0
39,6,68,99.94407,0.1049326,-0.1049326,0.0
0,6,69,0.36605266,0.12011058,-0.12011058,0.0
1,6,69,0.9477316,0.19255732,-0.19255732,0.0
2,6,69,2.703266,0.5805433,-0.5805433,0.0
3,6,69,3.5760424,0.2912137,-0.2912137,0.0
4,6,69,6.772496,1.0447776,-1.0447776,1.0
5,6,69,11.891576,1.6127634,-1.6127634,0.0
6,6,69,16.025362,1.291354,-1.291354,0.0
7,6,69,18.359371,0.8465871,-0.8465871,0.0
8,6,69,20.83018,1.0254071,-1.0254071,0.0
9,6,69,21.199373,0.15051365,-0.15051365,0.0
10,6,69,23.410324,0.88637483,-0.88637483,0.0
11,6,69,23.412025,0.0007100821,-0.0007100821,0.0
12,6,69,25.536541,0.8702722,-0.8702722,0.0
13,6,69,26.791126,0.5095211,-0.5095211,0.0
14,6,69,32.320026,2.0982406,-2.0982406,0.0
15,6,69,34.13069,0.5812469,-0.5812469,0.0
16,6,69,38.02251,1.2047133,-1.2047133,0.0
17,6,69,42.816837,1.4707112,-1.4707112,1.0
18,6,69,45.58123,0.83117354,-0.83117354,0.0
19,6,69,46.7694,0.36844313,-0.36844313,0.0
20,6,69,47.196587,0.13820527,-0.13820527,0.0
21,6,69,52.332417,1.6245475,-1.6245475,0.0
22,6,69,52.60682,0.08856659,-0.08856659,0.0
23,6,69,53.626488,0.33559495,-0.33559495,0.0
24,6,69,54.32977,0.22460891,-0.22460891,0.0
25,6,69,57.37466,1.1179467,-1.1179467,0.0
26,6,69,60.621056,1.3002526,-1.3002526,0.0
27,6,69,65.01475,1.3693981,-1.3693981,0.0
28,6,69,66.04255,0.32012334,-0.32012334,0.0
29,6,69,70.09841,1.2504294,-1.2504294,0.0
30,6,69,72.591705,0.78021014,-0.78021014,0.0
31,6,69,75.336525,1.0715768,-1.0715768,0.0
32,6,69,80.69639,1.7707238,-1.7707238,0.0
33,6,69,85.90049,1.6553773,-1.6553773,0.0
34,6,69,86.200096,0.09895378,-0.09895378,0.0
35,6,69,91.20893,1.633736,-1.633736,0.0
36,6,69,95.11176,1.2563682,-1.2563682,0.0
37,6,69,97.897934,0.8789013,-0.8789013,1.0
38,6,69,98.95186,0.34313908,-0.34313908,0.0
0,7,70,1.6855954,0.14313851,-0.14313851,0.0
1,7,70,6.837095,0.33448657,-0.33448657,0.0
2,7,70,11.730361,1.2433175,-1.2433175,1.0
3,7,70,13.200079,0.8613235,-0.8613235,0.0
4,7,70,16.017796,1.535246,-1.535246,0.0
5,7,70,19.474438,0.41074726,-0.41074726,0.0
6,7,70,21.753496,0.18373056,-0.18373056,0.0
7,7,70,27.294636,0.41755873,-0.41755873,0.0
8,7,70,27.714525,0.27534425,-0.27534425,0.0
9,7,70,29.36129,1.1665787,-1.1665787,0.0
10,7,70,34.551216,2.1631448,-2.1631448,0.0
11,7,70,38.966824,0.4135569,-0.4135569,0.0
12,7,70,43.230865,0.3672137,-0.3672137,0.0
13,7,70,46.17522,0.24494566,-0.24494566,0.0
14,7,70,50.79155,0.37707636,-0.37707636,0.0
15,7,70,53.357143,0.20750982,-0.20750982,0.0
16,7,70,55.960575,0.20972505,-0.20972505,0.0
17,7,70,58.723976,0.22204949,-0.22204949,0.0
18,7,70,60.049843,0.106403515,-0.106403515,0.0
19,7,70,65.219055,0.41443223,-0.41443223,0.0
20,7,70,66.66715,0.1160467,-0.1160467,0.0
21,7,70,71.560425,0.4155714,-0.4155714,0.0
22,7,70,71.57715,0.010217166,-0.010217166,0.0
23,7,70,72.73814,0.7785662,-0.7785662,0.0
24,7,70,72.759346,0.014738777,-0.014738777,0.0
25,7,70,73.71428,0.6802628,-0.6802628,0.0
26,7,70,75.89473,1.5375469,-1.5375469,0.0
27,7,70,78.27491,0.8773794,-0.8773794,0.0
28,7,70,78.67013,0.2553963,-0.2553963,0.0
29,7,70,78.899086,0.1573963,-0.1573963,0.0
30,7,70,79.818054,0.65026736,-0.65026736,0.0
31,7,70,81.769745,1.3789958,-1.3789958,0.0
32,7,70,81.97013,0.14259808,-0.14259808,0.0
33,7,70,82.340324,0.26860315,-0.26860315,0.0
34,7,70,86.17342,2.7051668,-2.7051668,0.0
35,7,70,86.675255,0.3489099,-0.3489099,0.0
36,7,70,87.83315,0.80797505,-0.80797505,0.0
37,7,70,88.18663,0.24908054,-0.24908054,0.0
38,7,70,93.29467,3.4464447,-3.4464447,0.0
39,7,70,93.77803,0.32159463,-0.32159463,0.0
40,7,70,93.9997,0.15067014,-0.15067014,0.0
41,7,70,94.24106,0.1676944,-0.1676944,0.0
42,7,70,94.415344,0.12353091,-0.12353091,0.0
43,7,70,95.676094,0.8956996,-0.8956996,0.0
44,7,70,97.48146,1.2588403,-1.2588403,0.0
0,7,71,3.7318735,0.47814438,-0.47814438,0.0
1,7,71,4.7907615,0.6545929,-0.6545929,0.0
2,7,71,4.821006,0.020550223,-0.020550223,0.0
3,7,71,5.4135437,0.42648694,-0.42648694,0.0
4,7,71,5.845403,0.32090163,-0.32090163,0.0
5,7,71,7.6679873,1.3690096,-1.3690096,0.0
6,7,71,8.284578,0.46544164,-0.46544164,1.0
7,7,71,8.49723,0.16348581,-0.16348581,0.0
8,7,71,10.395201,1.462494,-1.462494,0.0
9,7,71,12.213904,1.3784249,-1.3784249,1.0
10,7,71,14.120001,0.3837356,-0.3837356,0.0
11,7,71,18.305878,1.1707196,-1.1707196,0.0
12,7,71,18.996128,0.43775135,-0.43775135,0.0
13,7,71,19.733713,0.5033555,-0.5033555,0.0
14,7,71,20.709955,0.6890765,-0.6890765,0.0
15,7,71,23.556583,2.0064423,-2.0064423,0.0
16,7,71,24.566746,0.70953035,-0.70953035,0.0
17,7,71,27.044626,1.733173,-1.733173,0.0
18,7,71,29.691141,1.8178276,-1.8178276,0.0
19,7,71,30.274693,0.4039166,-0.4039166,0.0
20,7,71,35.395752,3.4568217,-3.4568217,0.0
21,7,71,36.404274,0.67510676,-0.67510676,0.0
22,7,71,41.064682,3.051737,-3.051737,0.0
23,7,71,41.12882,0.042503357,-0.042503357,0.0
24,7,71,42.259445,0.7664688,-0.7664688,0.0
25,7,71,42.52492,0.18375531,-0.18375531,0.0
26,7,71,42.892406,0.2603662,-0.2603662,0.0
27,7,71,43.06209,0.122838646,-0.122838646,0.0
28,7,71,45.553925,1.7874135,-1.7874135,1.0
29,7,71,45.712765,0.113813505,-0.113813505,0.0
30,7,71,47.705032,1.4207689,-1.4207689,1.0
31,7,71,49.498085,1.2562933,-1.2562933,0.0
32,7,71,51.094776,1.1068531,-1.1068531,0.0
33,7,71,51.63203,0.37479258,-0.37479258,0.0
34,7,71,52.76836,0.79711235,-0.79711235,1.0
35,7,71,54.751503,1.3743879,-1.3743879,1.0
36,7,71,54.81992,0.04788568,-0.04788568,0.0
37,7,71,55.343098,0.37282142,-0.37282142,0.0
38,7,71,56.381214,0.7426847,-0.7426847,0.0
39,7,71,61.153896,3.2668924,-3.2668924,0.0
40,7,71,61.329243,0.11904782,-0.11904782,0.0
41,7,71,62.024315,0.4797607,-0.4797607,0.0
42,7,71,63.839134,1.2445974,-1.2445974,0.0
43,7,71,64.28141,0.30475956,-0.30475956,0.0
44,7,71,65.30944,0.7129372,-0.7129372,0.0
45,7,71,66.551605,0.85888904,-0.85888904,0.0
46,7,71,68.168045,1.1065714,-1.1065714,0.0
47,7,71,71.29963,2.0818121,-2.0818121,0.0
48,7,71,72.022446,0.47950053,-0.47950053,0.0
49,7,71,72.71342,0.46494183,-0.46494183,0.0
50,7,71,72.877106,0.112339064,-0.112339064,0.0
51,7,71,72.905304,0.019812036,-0.019812036,0.0
52,7,71,74.30116,0.98268014,-0.98268014,0.0
53,7,71,75.0177,0.5030078,-0.5030078,0.0
54,7,71,75.36544,0.24629939,-0.24629939,0.0
55,7,71,76.28716,0.65510935,-0.65510935,0.0
56,7,71,77.78081,1.0506318,-1.0506318,0.0
57,7,71,79.9138,1.4651543,-1.4651543,0.0
58,7,71,80.01065,0.066811256,-0.066811256,0.0
59,7,71,82.99284,2.020684,-2.020684,0.0
60,7,71,84.1447,0.76919883,-0.76919883,0.0
61,7,71,84.540115,0.2671771,-0.2671771,0.0
62,7,71,84.62839,0.06100321,-0.06100321,0.0
63,7,71,85.06447,0.30624646,-0.30624646,0.0
64,7,71,85.07323,0.006249199,-0.006249199,0.0
65,7,71,86.02721,0.6842333,-0.6842333,0.0
66,7,71,87.4186,0.98688465,-0.98688465,0.0
67,7,71,88.95634,1.0733516,-1.0733516,0.0
68,7,71,90.40588,0.99759096,-0.99759096,0.0
69,7,71,91.01731,0.42137152,-0.42137152,0.0
70,7,71,91.86029,0.583767,-0.583767,0.0
71,7,71,95.75751,2.6039584,-2.6039584,0.0
72,7,71,98.17697,1.5266287,-1.5266287,0.0
0,7,72,3.452035,0.26982653,-0.26982653,0.0
1,7,72,5.174904,0.10974135,-0.10974135,0.0
2,7,72,5.731575,0.033608586,-0.033608586,0.0
3,7,72,10.343917,0.25721273,-0.25721273,0.0
4,7,72,14.070102,0.19043966,-0.19043966,0.0
5,7,72,17.506351,0.1682694,-0.1682694,0.0
6,7,72,18.302021,0.038257588,-0.038257588,0.0
7,7,72,20.41401,0.100562654,-0.100562654,0.0
8,7,72,25.320097,0.22943841,-0.22943841,0.0
9,7,72,26.23403,0.042259168,-0.042259168,0.0
10,7,72,26.502117,0.012372766,-0.012372766,0.0
11,7,72,27.571896,0.04927359,-0.04927359,0.0
12,7,72,28.972027,0.06427175,-0.06427175,0.0
13,7,72,33.357677,0.47002134,-0.47002134,0.0
14,7,72,36.984997,0.20033725,-0.20033725,0.0
15,7,72,37.082054,0.0046335976,-0.0046335976,0.0
16,7,72,37.178814,0.004595968,-0.004595968,0.0
17,7,72,40.351448,0.14091924,-0.14091924,0.0
18,7,72,43.895664,0.14333329,-0.14333329,0.0
19,7,72,44.597588,0.027331362,-0.027331362,0.0
20,7,72,48.014034,0.12981132,-0.12981132,0.0
21,7,72,50.97823,0.21187316,-0.21187316,0.0
22,7,72,52.98654,1.1189926,-1.1189926,0.0
23,7,72,53.164036,0.10856593,-0.10856593,0.0
24,7,72,54.509163,0.88021356,-0.88021356,0.0
25,7,72,56.393623,1.183869,-1.183869,0.0
26,7,72,58.681644,0.36989963,-0.36989963,1.0
27,7,72,59.33193,0.059465837,-0.059465837,0.0
28,7,72,64.72188,0.44034076,-0.44034076,0.0
29,7,72,70.17154,0.39801756,-0.39801756,0.0
30,7,72,72.66199,0.17456341,-0.17456341,0.0
31,7,72,75.9949,0.22941995,-0.22941995,0.0
32,7,72,77.435814,0.09801242,-0.09801242,0.0
33,7,72,82.80058,0.3436838,-0.3436838,0.0
34,7,72,87.3764,0.6920317,-0.6920317,0.0
35,7,72,87.693016,0.20343806,-0.20343806,0.0
36,7,72,87.9247,0.16065091,-0.16065091,0.0
37,7,72,89.464096,1.0976568,-1.0976568,0.0
38,7,72,90.21303,0.5393164,-0.5393164,0.0
39,7,72,90.415245,0.14852999,-0.14852999,0.0
40,7,72,91.62379,0.89601237,-0.89601237,0.0
41,7,72,91.79041,0.12479849,-0.12479849,0.0
42,7,72,93.03375,0.93522584,-0.93522584,0.0
43,7,72,93.63083,0.4495478,-0.4495478,0.0
44,7,72,93.72569,0.07229782,-0.07229782,0.0
45,7,72,95.96323,1.689048,-1.689048,1.0
46,7,72,96.4594,0.37097934,-0.37097934,0.0
0,7,73,0.526658,0.048313655,-0.048313655,0.0
1,7,73,2.6400118,0.16509083,-0.16509083,0.0
2,7,73,3.5751252,0.063881174,-0.063881174,0.0
3,7,73,4.9297223,0.08660564,-0.08660564,0.0
4,7,73,6.0536337,0.067726806,-0.067726806,0.0
5,7,73,8.870474,0.15865815,-0.15865815,0.0
6,7,73,8.976768,0.0057624755,-0.0057624755,0.0
7,7,73,14.371605,0.27792263,-0.27792263,0.0
8,7,73,17.275982,0.14205775,-0.14205775,0.0
9,7,73,21.914942,0.22070235,-0.22070235,0.0
10,7,73,24.226246,0.101181,-0.101181,0.0
11,7,73,24.520462,0.018569708,-0.018569708,0.0
12,7,73,28.337572,0.23523074,-0.23523074,0.0
13,7,73,29.842402,0.08895307,-0.08895307,0.0
14,7,73,34.46907,0.3062275,-0.3062275,0.0
15,7,73,35.655308,0.76862985,-0.76862985,0.0
16,7,73,36.25283,0.18889163,-0.18889163,0.0
17,7,73,40.89962,0.5397702,-0.5397702,0.0
18,7,73,42.007206,0.118779324,-0.118779324,0.0
19,7,73,42.593464,0.06189739,-0.06189739,0.0
20,7,73,42.91194,0.03337461,-0.03337461,0.0
21,7,73,46.989307,0.4161656,-0.4161656,0.0
22,7,73,50.65653,0.36284402,-0.36284402,0.0
23,7,73,50.702415,0.0044986526,-0.0044986526,0.0
24,7,73,51.94193,0.121241726,-0.121241726,0.0
25,7,73,55.885677,0.38316548,-0.38316548,0.0
26,7,73,56.737133,0.082360655,-0.082360655,0.0
27,7,73,59.964916,0.31156948,-0.31156948,0.0
28,7,73,61.157845,0.114971794,-0.114971794,0.0
29,7,73,63.67198,0.24214274,-0.24214274,0.0
30,7,73,68.526505,0.46732485,-0.46732485,0.0
31,7,73,71.053024,0.25072846,-0.25072846,0.0
32,7,73,71.1118,0.036568746,-0.036568746,0.0
33,7,73,72.41789,0.88024026,-0.88024026,0.0
34,7,73,74.11137,1.146629,-1.146629,0.0
35,7,73,77.95041,1.4738128,-1.4738128,0.0
36,7,73,80.403244,0.27573016,-0.27573016,0.0
37,7,73,80.941376,0.056787625,-0.056787625,0.0
38,7,73,82.95967,0.20469455,-0.20469455,0.0
39,7,73,87.667885,0.4430034,-0.4430034,0.0
40,7,73,92.71233,0.44530615,-0.44530615,0.0
41,7,73,97.982895,0.42127305,-0.42127305,0.0
0,7,74,0.0101827895,0.00097500376,-0.00097500376,0.0
1,7,74,4.6548095,0.3464589,-0.3464589,0.0
2,7,74,8.273661,1.0913901,-1.0913901,0.0
3,7,74,12.582524,1.7640609,-1.7640609,0.0
4,7,74,15.407201,1.0460134,-1.0460134,1.0
5,7,74,16.47051,0.56385374,-0.56385374,0.0
6,7,74,16.549755,0.048269905,-0.048269905,0.0
7,7,74,18.019312,0.9555507,-0.9555507,0.0
8,7,74,19.132233,0.7406571,-0.7406571,0.0
9,7,74,21.535046,1.6106011,-1.6106011,0.0
10,7,74,22.732151,0.8035714,-0.8035714,0.0
11,7,74,25.365992,0.32945085,-0.32945085,0.0
12,7,74,30.73092,0.5261615,-0.5261615,0.0
13,7,74,31.549421,0.07658287,-0.07658287,0.0
14,7,74,36.69928,0.5489896,-0.5489896,0.0
15,7,74,38.48026,0.18209073,-0.18209073,0.0
16,7,74,38.643196,0.018771745,-0.018771745,0.0
17,7,74,39.288364,0.07405176,-0.07405176,0.0
18,7,74,41.392746,0.23578428,-0.23578428,0.0
19,7,74,41.869038,0.05235106,-0.05235106,0.0
20,7,74,42.3609,0.05377797,-0.05377797,0.0
21,7,74,45.5334,0.34229577,-0.34229577,0.0
22,7,74,48.524025,0.3397597,-0.3397597,1.0
23,7,74,48.976715,0.30174547,-0.30174547,0.0
24,7,74,49.811172,0.59214914,-0.59214914,0.0
25,7,74,50.199387,0.28362456,-0.28362456,0.0
26,7,74,50.55761,0.2678684,-0.2678684,0.0
27,7,74,51.14958,0.45004243,-0.45004243,1.0
28,7,74,51.232414,0.06393569,-0.06393569,0.0
29,7,74,51.363556,0.10272561,-0.10272561,0.0
30,7,74,51.70214,0.2684714,-0.2684714,0.0
31,7,74,53.132587,1.1368085,-1.1368085,0.0
32,7,74,54.12617,0.7880516,-0.7880516,0.0
33,7,74,54.351166,0.17916001,-0.17916001,0.0
34,7,74,54.92253,0.4576924,-0.4576924,0.0
35,7,74,56.43869,1.2077904,-1.2077904,0.0
36,7,74,57.648216,0.95318246,-0.95318246,1.0
37,7,74,61.154617,0.49733794,-0.49733794,0.0
38,7,74,66.355995,0.56882465,-0.56882465,0.0
39,7,74,70.96685,0.46220574,-0.46220574,0.0
40,7,74,74.025986,0.2967546,-0.2967546,0.0
41,7,74,75.41633,0.12846833,-0.12846833,0.0
42,7,74,75.91812,0.04530513,-0.04530513,0.0
43,7,74,81.23587,0.46049073,-0.46049073,0.0
44,7,74,86.80156,0.46472856,-0.46472856,0.0
45,7,74,91.86847,0.4173996,-0.4173996,0.0
46,7,74,93.964325,0.2168881,-0.2168881,0.0
47,7,74,96.5425,0.25839484,-0.25839484,0.0
0,7,75,4.2407265,0.32083476,-0.32083476,0.0
1,7,75,6.308589,0.12596272,-0.12596272,0.0
2,7,75,8.968257,0.14923908,-0.14923908,0.0
3,7,75,11.214967,0.118920915,-0.118920915,0.0
4,7,75,14.570309,0.16964948,-0.16964948,0.0
5,7,75,15.741154,0.055285104,-0.055285104,0.0
6,7,75,17.542603,0.08052042,-0.08052042,0.0
7,7,75,17.850494,0.013464086,-0.013464086,0.0
8,7,75,19.672308,0.07843707,-0.07843707,0.0
9,7,75,21.858202,0.0921403,-0.0921403,0.0
10,7,75,22.380827,0.021809563,-0.021809563,0.0
11,7,75,23.614601,0.05122007,-0.05122007,0.0
12,7,75,28.062326,0.1823592,-0.1823592,0.0
13,7,75,28.73993,0.20845076,-0.20845076,0.0
14,7,75,28.800978,0.040676672,-0.040676672,0.0
15,7,75,29.538061,0.527622,-0.527622,0.0
16,7,75,30.93462,0.43094262,-0.43094262,0.0
17,7,75,32.207653,0.16301961,-0.16301961,0.0
18,7,75,34.167667,0.23658015,-0.23658015,0.0
19,7,75,34.978466,0.09415949,-0.09415949,0.0
20,7,75,39.072308,0.45395848,-0.45395848,0.0
21,7,75,40.989975,0.20503849,-0.20503849,0.0
22,7,75,41.67479,0.07246992,-0.07246992,0.0
23,7,75,44.99687,0.3478389,-0.3478389,0.0
24,7,75,46.002266,0.104367964,-0.104367964,0.0
25,7,75,46.32718,0.03366494,-0.03366494,0.0
26,7,75,47.241043,0.09454753,-0.09454753,0.0
27,7,75,49.59154,0.24244563,-0.24244563,0.0
28,7,75,53.680916,0.42037368,-0.42037368,0.0
29,7,75,57.562134,0.35976744,-0.35976744,0.0
30,7,75,61.152287,0.3175582,-0.3175582,0.0
31,7,75,61.181423,0.0025481235,-0.0025481235,0.0
32,7,75,65.62107,0.38520244,-0.38520244,0.0
33,7,75,70.25592,1.1069579,-1.1069579,0.0
34,7,75,71.414375,0.742688,-0.742688,0.0
35,7,75,71.600006,0.12444944,-0.12444944,0.0
36,7,75,71.72596,0.08815093,-0.08815093,0.0
37,7,75,72.924904,0.85222715,-0.85222715,0.0
38,7,75,75.254745,1.6246527,-1.6246527,0.0
39,7,75,76.24327,0.67992204,-0.67992204,0.0
40,7,75,81.07958,2.0421562,-2.0421562,0.0
41,7,75,82.95825,0.22649466,-0.22649466,0.0
42,7,75,86.762276,0.43221074,-0.43221074,0.0
43,7,75,86.94514,0.020287903,-0.020287903,0.0
44,7,75,89.148964,0.24240918,-0.24240918,0.0
45,7,75,89.25872,0.011980814,-0.011980814,0.0
46,7,75,93.82739,0.4935411,-0.4935411,0.0
47,7,75,99.367966,0.58975255,-0.58975255,0.0
0,7,76,4.6853952,0.34730908,-0.34730908,0.0
1,7,76,6.6019583,0.11492146,-0.11492146,0.0
2,7,76,12.082287,0.2960245,-0.2960245,0.0
3,7,76,16.838285,0.23598073,-0.23598073,0.0
4,7,76,21.90266,0.24126033,-0.24126033,0.0
5,7,76,25.113218,0.14969976,-0.14969976,0.0
6,7,76,26.759436,0.07608119,-0.07608119,0.0
7,7,76,32.18038,0.24814484,-0.24814484,0.0
8,7,76,33.28583,0.047926713,-0.047926713,0.0
9,7,76,36.240063,0.12031235,-0.12031235,0.0
10,7,76,39.998196,0.14626402,-0.14626402,0.0
11,7,76,44.14961,0.1576743,-0.1576743,0.0
12,7,76,45.103157,0.035866816,-0.035866816,0.0
13,7,76,48.102253,0.11222779,-0.11222779,0.0
14,7,76,50.54294,0.09082625,-0.09082625,0.0
15,7,76,51.708263,0.04324168,-0.04324168,0.0
16,7,76,56.92889,0.9595958,-0.9595958,0.0
17,7,76,57.914047,0.601779,-0.601779,0.0
18,7,76,59.81786,1.2142584,-1.2142584,0.0
19,7,76,62.166416,1.493701,-1.493701,1.0
20,7,76,63.529343,0.8708154,-0.8708154,0.0
21,7,76,64.090744,0.3678994,-0.3678994,0.0
22,7,76,64.263016,0.1169365,-0.1169365,0.0
23,7,76,66.36667,1.4398077,-1.4398077,1.0
24,7,76,67.68748,0.8936857,-0.8936857,1.0
25,7,76,67.802795,0.079416506,-0.079416506,0.0
26,7,76,70.897446,2.1079092,-2.1079092,1.0
27,7,76,72.4416,1.0005151,-1.0005151,1.0
28,7,76,77.07508,2.8821,-2.8821,0.0
29,7,76,80.06951,0.58217376,-0.58217376,0.0
30,7,76,81.189415,0.1063373,-0.1063373,0.0
31,7,76,86.22594,0.42908174,-0.42908174,0.0
32,7,76,88.11813,0.14858626,-0.14858626,0.0
33,7,76,91.53387,0.25897405,-0.25897405,0.0
34,7,76,92.21626,0.05068908,-0.05068908,0.0
35,7,76,95.74215,0.2580021,-0.2580021,0.0
0,7,77,3.3993464,0.26562858,-0.26562858,0.0
1,7,77,4.6071444,0.07822208,-0.07822208,0.0
2,7,77,9.42839,0.2772291,-0.2772291,0.0
3,7,77,11.342291,0.10071052,-0.10071052,0.0
4,7,77,15.843734,0.21047233,-0.21047233,0.0
5,7,77,17.21843,0.06090857,-0.06090857,0.0
6,7,77,22.317106,0.22061731,-0.22061731,0.0
7,7,77,22.541834,0.009594123,-0.009594123,0.0
8,7,77,26.753605,0.1785596,-0.1785596,0.0
9,7,77,29.316063,0.10776449,-0.10776449,0.0
10,7,77,33.991707,0.1954405,-0.1954405,0.0
11,7,77,36.596794,0.108406484,-0.108406484,0.0
12,7,77,36.963825,0.015250763,-0.015250763,0.0
13,7,77,38.231686,0.05264219,-0.05264219,0.0
14,7,77,43.796696,0.23042282,-0.23042282,0.0
15,7,77,45.66692,0.07723794,-0.07723794,0.0
16,7,77,46.564068,0.037019707,-0.037019707,0.0
17,7,77,51.073895,0.18581864,-0.18581864,0.0
18,7,77,51.326126,0.010379783,-0.010379783,0.0
19,7,77,51.69778,0.015291919,-0.015291919,0.0
20,7,77,53.362843,0.068476446,-0.068476446,0.0
21,7,77,53.628124,0.010905069,-0.010905069,0.0
22,7,77,59.200623,0.22878854,-0.22878854,0.0
23,7,77,63.06852,0.15850912,-0.15850912,0.0
24,7,77,65.97638,0.119020835,-0.119020835,0.0
25,7,77,70.48249,0.18422116,-0.18422116,0.0
26,7,77,74.190094,0.1513908,-0.1513908,0.0
27,7,77,75.15977,0.0395686,-0.0395686,0.0
28,7,77,76.38895,0.050143067,-0.050143067,0.0
29,7,77,81.244995,0.19794916,-0.19794916,0.0
30,7,77,83.13079,0.07680652,-0.07680652,0.0
31,7,77,85.63601,0.101982936,-0.101982936,0.0
32,7,77,87.825,0.08906372,-0.08906372,1.0
33,7,77,88.11618,0.011844285,-0.011844285,0.0
34,7,77,92.059326,0.16032167,-0.16032167,0.0
35,7,77,95.08185,0.12280759,-0.12280759,0.0
36,7,77,99.79492,1.1872073,-1.1872073,0.0
0,7,78,3.4052994,0.26523495,-0.26523495,0.0
1,7,78,7.6742277,0.2586601,-0.2586601,0.0
2,7,78,10.700954,0.16338289,-0.16338289,0.0
3,7,78,14.944528,0.21520954,-0.21520954,0.0
4,7,78,15.827383,0.04336605,-0.04336605,0.0
5,7,78,21.030056,0.4204917,-0.4204917,0.0
6,7,78,24.294155,1.6426911,-1.6426911,0.0
7,7,78,27.427883,0.24527764,-0.24527764,0.0
8,7,78,32.367367,0.36712,-0.36712,0.0
9,7,78,33.587177,0.08641372,-0.08641372,0.0
10,7,78,34.861324,0.089298666,-0.089298666,0.0
11,7,78,39.049923,0.28872672,-0.28872672,0.0
12,7,78,43.594593,0.3079662,-0.3079662,0.0
13,7,78,44.982784,0.09334959,-0.09334959,0.0
14,7,78,46.83841,0.12435275,-0.12435275,0.0
15,7,78,50.374104,0.23579398,-0.23579398,0.0
16,7,78,52.603924,0.14806007,-0.14806007,0.0
17,7,78,56.096195,0.23104444,-0.23104444,0.0
18,7,78,58.874462,0.1831283,-0.1831283,0.0
19,7,78,62.63712,1.1202756,-1.1202756,0.0
20,7,78,63.30722,0.4176479,-0.4176479,0.0
21,7,78,63.900806,0.39821893,-0.39821893,0.0
22,7,78,64.030426,0.09110368,-0.09110368,0.0
23,7,78,65.60327,1.131428,-1.131428,1.0
24,7,78,65.72311,0.0874457,-0.0874457,0.0
25,7,78,68.33272,1.9009838,-1.9009838,0.0
26,7,78,68.48452,0.110413134,-0.110413134,0.0
27,7,78,68.604256,0.08922119,-0.08922119,0.0
28,7,78,68.98919,0.29219615,-0.29219615,0.0
29,7,78,69.802345,0.6220689,-0.6220689,0.0
30,7,78,70.1102,0.23735064,-0.23735064,0.0
31,7,78,71.23607,0.86985314,-0.86985314,1.0
32,7,78,72.21967,0.7559442,-0.7559442,0.0
33,7,78,76.96325,3.4754245,-3.4754245,0.0
34,7,78,77.97417,0.7183799,-0.7183799,0.0
35,7,78,78.98785,0.7215882,-0.7215882,0.0
36,7,78,79.34888,0.2599839,-0.2599839,0.0
37,7,78,79.709984,0.26441693,-0.26441693,0.0
38,7,78,82.49027,2.000989,-2.000989,0.0
39,7,78,84.46405,1.382865,-1.382865,0.0
40,7,78,84.507774,0.03090455,-0.03090455,0.0
41,7,78,85.58747,0.7708766,-0.7708766,0.0
42,7,78,85.722435,0.09758164,-0.09758164,0.0
43,7,78,86.28181,0.4101569,-0.4101569,0.0
44,7,78,87.197815,0.6734797,-0.6734797,0.0
45,7,78,87.98627,0.5796343,-0.5796343,0.0
46,7,78,88.91102,0.6790958,-0.6790958,0.0
47,7,78,90.5871,1.2141749,-1.2141749,0.0
48,7,78,90.64185,0.03984041,-0.03984041,0.0
49,7,78,92.91393,1.6342565,-1.6342565,0.0
50,7,78,93.12035,0.14822531,-0.14822531,0.0
51,7,78,96.22017,2.1755502,-2.1755502,1.0
52,7,78,96.7072,0.33901614,-0.33901614,0.0
53,7,78,97.015945,0.21835643,-0.21835643,0.0
54,7,78,97.91804,0.64258933,-0.64258933,0.0
55,7,78,99.98178,1.4470022,-1.4470022,0.0
0,7,79,0.08593939,0.008172308,-0.008172308,0.0
1,7,79,4.906201,0.35207,-0.35207,0.0
2,7,79,7.6617208,0.16155453,-0.16155453,0.0
3,7,79,10.553516,0.15637045,-0.15637045,0.0
4,7,79,13.277645,0.8772997,-0.8772997,0.0
5,7,79,15.692337,1.395461,-1.395461,0.0
6,7,79,17.935394,1.3511667,-1.3511667,0.0
7,7,79,18.84637,0.5718194,-0.5718194,0.0
8,7,79,20.020693,0.76701254,-0.76701254,0.0
